2003-07-31	1.756
2003-08-01	1.658
2003-08-02	1.635
2003-08-03	1.597
2003-08-04	1.547
2003-08-05	1.478
2003-08-06	1.417
2003-08-07	1.373
2003-08-08	1.322
2003-08-09	1.285
2003-08-10	1.268
2003-08-11	1.268
2003-08-12	1.419
2003-08-13	1.525
2003-08-14	2.95
2003-08-15	13.85
2003-08-16	18.335
2003-08-17	14.363
2003-08-18	10.4
2003-08-19	7.444
2003-08-20	6.208
2003-08-21	5.34
2003-08-22	4.66
2003-08-23	4.238
2003-08-24	3.937
2003-08-25	3.744
2003-08-26	3.558
2003-08-27	3.466
2003-08-28	3.288
2003-08-29	3.116
2003-08-30	2.95
2003-08-31	2.789
2003-09-01	2.71
2003-09-02	2.633
2003-09-03	2.558
2003-09-04	2.483
2003-09-05	2.483
2003-09-06	2.41
2003-09-07	2.339
2003-09-08	2.268
2003-09-09	2.175
2003-09-10	2.137
2003-09-11	2.081
2003-09-12	2.033
2003-09-13	2.327
2003-09-14	2.17
2003-09-15	2.025
2003-09-16	1.91
2003-09-17	1.819
2003-09-18	1.779
2003-09-19	1.768
2003-09-20	1.751
2003-09-21	1.77
2003-09-22	1.781
2003-09-23	1.957
2003-09-24	1.986
2003-09-25	1.95
2003-09-26	2.073
2003-09-27	2.301
2003-09-28	2.246
2003-09-29	2.153
2003-09-30	2.068
2003-10-01	2.014
2003-10-02	1.952
2003-10-03	1.888
2003-10-04	1.85
2003-10-05	1.796
2003-10-06	1.723
2003-10-07	1.691
2003-10-08	1.658
2003-10-09	1.617
2003-10-10	1.585
2003-10-11	1.548
2003-10-12	1.507
2003-10-13	1.446
2003-10-14	1.402
2003-10-15	1.363
2003-10-16	1.321
2003-10-17	1.27
2003-10-18	1.261
2003-10-19	1.238
2003-10-20	1.204
2003-10-21	1.179
2003-10-22	1.124
2003-10-23	1.027
2003-10-24	1.006
2003-10-25	1.027
2003-10-26	1.029
2003-10-27	1.025
2003-10-28	1.063
2003-10-29	1.103
2003-10-30	1.098
2003-10-31	1.088
2003-11-01	1.075
2003-11-02	1.077
2003-11-03	1.078
2003-11-04	1.062
2003-11-05	1.018
2003-11-06	1.023
2003-11-07	1.039
2003-11-08	0.995
2003-11-09	0.941
